Week,C01.all,C01.allV%,C01.65+,C01.65+V%,C02.all,C02.allV%,C02.65+,C02.65+V%,C03.all,C03.allV%,C03.65+,C03.65+V%,C04.all,C04.allV%,C04.65+,C04.65+V%,C05.all,C05.allV%,C05.65+,C05.65+V%,C06.all,C06.allV%,C06.65+,C06.65+V%,C07.all,C07.allV%,C07.65+,C07.65+V%,C08.all,C08.allV%,C08.65+,C08.65+V%,C09.all,C09.allV%,C09.65+,C09.65+V%,C10.all,C10.allV%,C10.65+,C10.65+V%,C11.all,C11.allV%,C11.65+,C11.65+V%,C12.all,C12.allV%,C12.65+,C12.65+V%,C13.all,C13.allV%,C13.65+,C13.65+V%,C14.all,C14.allV%,C14.65+,C14.65+V%,C15.all,C15.allV%,C15.65+,C15.65+V%,C16.all,C16.allV%,C16.65+,C16.65+V%,C17.all,C17.allV%,C17.65+,C17.65+V%,C18.all,C18.allV%,C18.65+,C18.65+V%,C19.all,C19.allV%,C19.65+,C19.65+V%,C20.all,C20.allV%,C20.65+,C20.65+V%,C21.all,C21.allV%,C21.65+,C21.65+V%,NJ.all,NJ.allV%,NJ.65+,NJ.65+V%
2016.33,37173,1.14,30982,1.03,108738,0.64,99567,0.63,52976,0.90,45031,0.89,59536,1.39,47770,1.30,19933,0.57,17326,0.44,19513,0.93,15205,0.89,63250,0.71,53170,0.69,31590,1.26,26088,1.19,43330,1.07,36165,1.07,16292,0.77,14549,0.76,36588,0.96,30268,1.01,79892,0.91,69760,0.91,81976,0.78,72447,0.79,57496,0.74,52777,0.75,97670,0.79,87185,0.82,47281,0.63,40809,0.63,10292,1.17,8447,1.10,32347,0.67,29279,0.68,19156,1.08,16453,1.08,50138,1.04,43530,1.08,15654,0.41,0,0.00,980821,0.87,836808,0.86
2016.34,37173,2.14,30982,2.03,108738,1.49,99567,1.47,52976,2.23,45031,2.26,59536,2.88,47770,2.85,19933,1.30,17326,1.18,19513,2.18,15205,2.21,63250,1.50,53170,1.50,31590,2.51,26088,2.48,43330,2.07,36165,2.07,16292,2.21,14549,2.29,36588,1.93,30268,1.97,79892,2.22,69760,2.24,81976,1.76,72447,1.79,57496,1.82,52777,1.85,97670,1.81,87185,1.89,47281,1.53,40809,1.55,10292,2.45,8447,2.37,32347,1.57,29279,1.58,19156,2.15,16453,2.14,50138,2.05,43530,2.08,15654,1.26,13560,1.28,980821,1.92,850368,1.92
2016.35,37173,3.89,30982,3.84,108738,3.37,99567,3.35,52976,4.97,45031,5.09,59536,5.34,47770,5.48,19933,2.93,17326,2.91,19513,4.28,15205,4.45,63250,3.15,53170,3.23,31590,4.86,26088,4.96,43330,3.82,36165,3.85,16292,4.41,14549,4.61,36588,4.17,30268,4.37,79892,4.80,69760,4.84,81976,4.18,72447,4.27,57496,4.97,52777,5.13,97670,3.60,87185,3.76,47281,3.28,40809,3.32,10292,3.91,8447,3.93,32347,3.79,29279,3.79,19156,3.81,16453,3.85,50138,4.07,43530,4.11,15654,3.13,13560,3.13,980821,4.06,850368,4.13
2016.36,37173,6.85,30982,6.91,108738,6.69,99567,6.78,52976,9.51,45031,9.96,59536,9.54,47770,9.94,19933,5.81,17326,5.88,19513,7.93,15205,8.41,63250,6.30,53170,6.62,31590,8.55,26088,8.85,43330,6.64,36165,6.81,16292,8.01,14549,8.34,36588,7.23,30268,7.61,79892,8.80,69760,9.04,81976,7.53,72447,7.76,57496,8.67,52777,8.97,97670,7.37,87185,7.78,47281,6.64,40809,6.73,10292,7.29,8447,7.32,32347,7.24,29279,7.34,19156,7.24,16453,7.38,50138,7.56,43530,7.79,15654,6.16,13560,6.30,980821,7.60,850368,7.84
2016.37,37173,10.75,30982,11.09,108738,10.73,99567,10.98,52976,14.38,45031,15.20,59536,14.15,47770,14.85,19933,9.39,17326,9.68,19513,11.96,15205,12.91,63250,9.99,53170,10.59,31590,13.12,26088,13.67,43330,9.98,36165,10.29,16292,11.82,14549,12.37,36588,11.31,30268,11.98,79892,13.61,69760,14.13,81976,11.76,72447,12.20,57496,12.63,52777,13.07,97670,11.98,87185,12.66,47281,10.48,40809,10.78,10292,11.34,8447,11.46,32347,11.44,29279,11.68,19156,11.70,16453,12.12,50138,11.81,43530,12.29,15654,10.19,13560,10.46,980821,11.81,850368,12.29
2016.38,37173,15.24,30982,15.86,108738,15.94,99567,16.35,52976,19.52,45031,20.64,59536,18.87,47770,19.95,19933,14.06,17326,14.63,19513,16.44,15205,17.95,63250,14.39,53170,15.27,31590,18.35,26088,19.28,43330,13.53,36165,14.04,16292,16.87,14549,17.68,36588,15.73,30268,16.80,79892,19.26,69760,20.14,81976,16.68,72447,17.38,57496,17.74,52777,18.34,97670,17.85,87185,18.89,47281,15.06,40809,15.68,10292,15.64,8447,16.16,32347,17.10,29279,17.63,19156,17.20,16453,18.06,50138,16.75,43530,17.57,15654,15.50,13560,16.00,980821,16.81,850368,17.60
2016.39,37173,21.73,30982,22.87,108738,21.86,99567,22.45,52976,25.83,45031,27.52,59536,24.44,47770,26.07,19933,20.70,17326,21.76,19513,21.43,15205,23.53,63250,19.04,53170,20.25,31590,24.02,26088,25.30,43330,18.08,36165,18.71,16292,23.57,14549,24.46,36588,21.97,30268,23.71,79892,25.06,69760,26.26,81976,22.81,72447,23.87,57496,23.69,52777,24.51,97670,24.07,87185,25.48,47281,20.21,40809,21.16,10292,21.15,8447,22.13,32347,23.32,29279,24.14,19156,23.14,16453,24.27,50138,22.20,43530,23.35,15654,21.57,13560,22.40,980821,22.61,850368,23.76
2016.40,37173,27.83,30982,29.41,108738,27.45,99567,28.22,52976,31.01,45031,33.05,59536,29.63,47770,31.64,19933,26.43,17326,27.94,19513,25.88,15205,28.40,63250,23.37,53170,24.95,31590,28.93,26088,30.50,43330,21.68,36165,22.50,16292,29.51,14549,29.82,36588,27.85,30268,30.24,79892,29.91,69760,31.32,81976,27.99,72447,29.35,57496,30.24,52777,31.24,97670,29.93,87185,31.67,47281,25.13,40809,26.36,10292,26.90,8447,28.41,32347,29.82,29279,30.85,19156,28.69,16453,30.13,50138,27.29,43530,28.76,15654,28.30,13560,29.56,980821,27.96,850368,29.41
2016.41,37173,32.47,30982,34.36,108738,32.53,99567,33.52,52976,35.58,45031,37.92,59536,34.14,47770,36.67,19933,31.35,17326,33.19,19513,29.88,15205,32.96,63250,27.46,53170,29.37,31590,32.88,26088,34.64,43330,24.82,36165,25.89,16292,34.02,14549,34.58,36588,32.93,30268,35.67,79892,34.31,69760,35.94,81976,33.07,72447,34.72,57496,36.09,52777,37.20,97670,34.40,87185,36.34,47281,29.49,40809,30.98,10292,31.38,8447,33.17,32347,34.82,29279,36.07,19156,34.01,16453,35.62,50138,31.45,43530,33.19,15654,33.56,13560,35.09,980821,32.59,850368,34.32
2016.42,37173,36.16,30982,38.28,108738,36.58,99567,37.70,52976,39.61,45031,42.04,59536,37.64,47770,40.50,19933,35.33,17326,37.42,19513,33.13,15205,36.63,63250,30.54,53170,32.69,31590,36.24,26088,38.34,43330,27.45,36165,28.67,16292,38.07,14549,38.73,36588,36.89,30268,39.93,79892,37.77,69760,39.59,81976,37.00,72447,38.84,57496,40.58,52777,41.84,97670,38.32,87185,40.45,47281,33.05,40809,34.72,10292,35.08,8447,37.16,32347,39.14,29279,40.57,19156,38.34,16453,40.22,50138,34.91,43530,36.83,15654,37.65,13560,39.46,980821,36.33,850368,38.28
2016.43,37173,38.92,30982,41.21,108738,40.02,99567,41.27,52976,42.51,45031,45.04,59536,40.24,47770,43.28,19933,39.43,17326,41.09,19513,35.59,15205,39.35,63250,33.29,53170,35.66,31590,38.52,26088,40.71,43330,29.57,36165,30.91,16292,41.28,14549,42.02,36588,39.67,30268,42.94,79892,40.51,69760,42.48,81976,40.33,72447,42.36,57496,43.90,52777,45.26,97670,41.24,87185,43.52,47281,35.65,40809,37.50,10292,37.55,8447,39.73,32347,42.11,29279,43.61,19156,41.30,16453,43.35,50138,37.91,43530,39.99,15654,40.42,13560,42.36,980821,39.26,850368,41.35
2016.44,37173,41.15,30982,43.58,108738,42.70,99567,44.05,52976,44.80,45031,47.46,59536,42.18,47770,45.41,19933,42.00,17326,43.74,19513,37.44,15205,41.38,63250,35.24,53170,37.76,31590,40.48,26088,42.76,43330,31.15,36165,32.55,16292,43.62,14549,44.53,36588,41.97,30268,45.36,79892,42.74,69760,44.81,81976,42.87,72447,45.00,57496,46.46,52777,47.88,97670,43.78,87185,46.15,47281,37.99,40809,39.94,10292,39.56,8447,41.68,32347,44.64,29279,46.21,19156,44.00,16453,46.16,50138,40.09,43530,42.27,15654,42.90,13560,44.99,980821,41.57,850368,43.78
2016.45,37173,43.08,30982,45.64,108738,44.92,99567,46.36,52976,47.07,45031,49.83,59536,44.18,47770,47.59,19933,44.35,17326,46.23,19513,38.93,15205,43.01,63250,36.95,53170,39.57,31590,42.36,26088,44.71,43330,32.59,36165,34.08,16292,45.67,14549,46.69,36588,44.01,30268,47.52,79892,44.64,69760,46.81,81976,45.01,72447,47.26,57496,48.55,52777,50.05,97670,45.84,87185,48.31,47281,39.66,40809,41.67,10292,41.49,8447,43.79,32347,46.68,29279,48.34,19156,46.08,16453,48.32,50138,41.96,43530,44.24,15654,45.15,13560,47.35,980821,43.56,850368,45.88
2016.46,37173,44.07,30982,46.71,108738,45.99,99567,47.45,52976,48.03,45031,50.81,59536,45.08,47770,48.58,19933,45.44,17326,47.35,19513,39.74,15205,43.92,63250,37.73,53170,40.42,31590,43.26,26088,45.66,43330,33.36,36165,34.87,16292,46.69,14549,47.76,36588,44.93,30268,48.49,79892,45.54,69760,47.74,81976,46.07,72447,48.36,57496,49.55,52777,51.05,97670,46.81,87185,49.30,47281,40.55,40809,42.59,10292,42.28,8447,44.60,32347,47.63,29279,49.33,19156,46.99,16453,49.28,50138,42.93,43530,45.23,15654,46.07,13560,48.26,980821,44.51,850368,46.86
2016.47,37173,45.18,30982,47.90,108738,47.22,99567,48.73,52976,49.13,45031,51.98,59536,46.06,47770,49.63,19933,46.56,17326,48.47,19513,40.69,15205,44.93,63250,38.70,53170,41.43,31590,44.20,26088,46.63,43330,34.18,36165,35.73,16292,48.11,14549,49.25,36588,46.07,30268,49.67,79892,46.58,69760,48.81,81976,47.36,72447,49.70,57496,50.82,52777,52.34,97670,47.94,87185,50.47,47281,41.48,40809,43.52,10292,43.29,8447,45.59,32347,48.83,29279,50.53,19156,48.24,16453,50.53,50138,43.89,43530,46.23,15654,47.25,13560,49.51,980821,45.61,850368,48.01
2016.48,37173,46.09,30982,48.89,108738,48.27,99567,49.82,52976,50.03,45031,52.95,59536,46.91,47770,50.51,19933,47.49,17326,49.48,19513,41.43,15205,45.77,63250,39.53,53170,42.31,31590,44.92,26088,47.38,43330,34.85,36165,36.43,16292,49.10,14549,50.27,36588,46.97,30268,50.64,79892,47.44,69760,49.73,81976,48.35,72447,50.72,57496,51.88,52777,53.44,97670,48.85,87185,51.41,47281,42.31,40809,44.38,10292,43.88,8447,46.13,32347,49.89,29279,51.63,19156,49.09,16453,51.36,50138,44.80,43530,47.20,15654,48.29,13560,50.55,980821,46.52,850368,48.96
2016.49,37173,46.81,30982,49.63,108738,49.06,99567,50.63,52976,50.82,45031,53.77,59536,47.53,47770,51.16,19933,48.22,17326,50.24,19513,42.11,15205,46.48,63250,40.19,53170,42.98,31590,45.61,26088,48.08,43330,35.39,36165,37.00,16292,49.95,14549,51.14,36588,47.68,30268,51.42,79892,48.09,69760,50.37,81976,49.21,72447,51.61,57496,52.67,52777,54.25,97670,49.59,87185,52.18,47281,42.94,40809,45.04,10292,44.47,8447,46.75,32347,50.69,29279,52.46,19156,49.83,16453,52.09,50138,45.40,43530,47.81,15654,49.06,13560,51.34,980821,47.23,850368,49.71
2016.50,37173,47.30,30982,50.16,108738,49.58,99567,51.16,52976,51.33,45031,54.28,59536,47.99,47770,51.64,19933,48.79,17326,50.87,19513,42.55,15205,46.93,63250,40.57,53170,43.39,31590,46.05,26088,48.53,43330,35.79,36165,37.42,16292,50.57,14549,51.78,36588,48.10,30268,51.86,79892,48.49,69760,50.78,81976,49.72,72447,52.13,57496,53.16,52777,54.75,97670,50.05,87185,52.63,47281,43.37,40809,45.47,10292,44.98,8447,47.28,32347,51.16,29279,52.93,19156,50.22,16453,52.53,50138,45.83,43530,48.24,15654,49.53,13560,51.86,980821,47.70,850368,50.18
2016.51,37173,47.55,30982,50.41,108738,49.88,99567,51.47,52976,51.57,45031,54.54,59536,48.20,47770,51.85,19933,49.04,17326,51.12,19513,42.71,15205,47.10,63250,40.79,53170,43.62,31590,46.27,26088,48.75,43330,36.01,36165,37.63,16292,50.93,14549,52.14,36588,48.43,30268,52.15,79892,48.78,69760,51.07,81976,50.04,72447,52.45,57496,53.40,52777,55.00,97670,50.33,87185,52.90,47281,43.61,40809,45.71,10292,45.19,8447,47.48,32347,51.42,29279,53.19,19156,50.49,16453,52.82,50138,46.05,43530,48.46,15654,49.83,13560,52.15,980821,47.96,850368,50.45
2016.52,37173,47.91,30982,50.77,108738,50.16,99567,51.76,52976,51.87,45031,54.85,59536,48.47,47770,52.12,19933,49.41,17326,51.50,19513,43.02,15205,47.46,63250,41.06,53170,43.90,31590,46.52,26088,49.00,43330,36.23,36165,37.87,16292,51.47,14549,52.69,36588,48.80,30268,52.50,79892,49.03,69760,51.33,81976,50.45,72447,52.86,57496,53.76,52777,55.36,97670,50.64,87185,53.22,47281,43.86,40809,45.98,10292,45.46,8447,47.76,32347,51.74,29279,53.51,19156,50.80,16453,53.12,50138,46.29,43530,48.71,15654,50.22,13560,52.56,980821,48.26,850368,50.76
2017.01,37173,48.26,30982,51.15,108738,50.48,99567,52.09,52976,52.20,45031,55.18,59536,48.74,47770,52.38,19933,49.79,17326,51.89,19513,43.34,15205,47.83,63250,41.36,53170,44.22,31590,46.77,26088,49.29,43330,36.49,36165,38.15,16292,51.98,14549,53.22,36588,49.08,30268,52.79,79892,49.29,69760,51.59,81976,50.83,72447,53.24,57496,54.10,52777,55.69,97670,50.94,87185,53.53,47281,44.17,40809,46.30,10292,45.73,8447,48.01,32347,52.04,29279,53.82,19156,51.19,16453,53.50,50138,46.55,43530,48.97,15654,50.63,13560,52.97,980821,48.58,850368,51.08
2017.02,37173,48.47,30982,51.37,108738,50.70,99567,52.31,52976,52.43,45031,55.41,59536,48.94,47770,52.58,19933,49.99,17326,52.09,19513,43.58,15205,48.07,63250,41.54,53170,44.41,31590,46.99,26088,49.52,43330,36.59,36165,38.26,16292,52.25,14549,53.48,36588,49.29,30268,53.01,79892,49.47,69760,51.76,81976,51.09,72447,53.51,57496,54.31,52777,55.91,97670,51.17,87185,53.76,47281,44.32,40809,46.44,10292,45.98,8447,48.24,32347,52.27,29279,54.06,19156,51.44,16453,53.75,50138,46.74,43530,49.18,15654,50.91,13560,53.27,980821,48.79,850368,51.29
2017.03,37173,48.53,30982,51.44,108738,50.76,99567,52.38,52976,52.53,45031,55.52,59536,49.04,47770,52.68,19933,50.03,17326,52.13,19513,43.67,15205,48.16,63250,41.61,53170,44.48,31590,47.06,26088,49.59,43330,36.62,36165,38.29,16292,52.37,14549,53.61,36588,49.37,30268,53.09,79892,49.53,69760,51.83,81976,51.15,72447,53.56,57496,54.35,52777,55.95,97670,51.22,87185,53.80,47281,44.40,40809,46.53,10292,46.08,8447,48.35,32347,52.35,29279,54.14,19156,51.49,16453,53.81,50138,46.81,43530,49.24,15654,51.00,13560,53.34,980821,48.85,850368,51.36
2017.04,37173,48.53,30982,51.44,108738,50.76,99567,52.38,52976,52.53,45031,55.52,59536,49.04,47770,52.68,19933,50.03,17326,52.13,19513,43.67,15205,48.16,63250,41.61,53170,44.48,31590,47.06,26088,49.59,43330,36.62,36165,38.29,16292,52.37,14549,53.61,36588,49.37,30268,53.09,79892,49.54,69760,51.83,81976,51.15,72447,53.56,57496,54.35,52777,55.95,97670,51.22,87185,53.80,47281,44.40,40809,46.53,10292,46.08,8447,48.35,32347,52.35,29279,54.14,19156,51.49,16453,53.81,50138,46.81,43530,49.24,15654,51.00,13560,53.34,980821,48.85,850368,51.36
2017.05,37173,48.53,30982,51.44,108738,50.76,99567,52.38,52976,52.53,45031,55.52,59536,49.04,47770,52.68,19933,50.03,17326,52.13,19513,43.67,15205,48.16,63250,41.61,53170,44.48,31590,47.06,26088,49.59,43330,36.62,36165,38.29,16292,52.37,14549,53.61,36588,49.37,30268,53.09,79892,49.54,69760,51.83,81976,51.15,72447,53.56,57496,54.35,52777,55.95,97670,51.22,87185,53.80,47281,44.40,40809,46.53,10292,46.08,8447,48.35,32347,52.35,29279,54.14,19156,51.49,16453,53.81,50138,46.81,43530,49.24,15654,51.00,13560,53.34,980821,48.85,850368,51.36
