Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,MS.Tmax,MS.Tmin,MS.prcp
2004.07,12.60,-1.15,2.94,11.48,-1.24,3.45,13.00,0.13,4.00,10.11,-0.64,4.56,14.78,0.47,2.05,11.49,0.13,2.49,13.60,1.30,1.68,9.69,0.75,1.08,15.14,3.00,1.06,12.70,0.42,2.57
2004.08,13.03,1.89,3.89,11.57,1.25,4.19,12.85,3.24,5.24,10.00,1.88,5.02,13.98,4.56,6.01,10.88,3.15,8.18,13.59,4.40,11.83,9.72,3.15,18.29,15.99,6.89,12.16,12.62,3.61,7.97
2004.09,20.18,9.12,7.06,18.14,8.92,11.14,20.29,11.18,7.16,15.75,7.02,10.40,22.63,12.27,5.39,18.60,9.42,7.25,20.55,10.66,3.97,15.35,8.82,3.72,22.18,14.75,1.15,19.60,10.51,6.32
2004.10,16.96,2.57,0.01,16.46,0.95,0.00,18.45,3.51,0.05,14.10,2.05,0.00,20.22,4.69,0.00,16.67,2.15,0.00,18.35,3.76,0.00,14.78,3.09,0.05,22.19,6.15,0.05,17.98,3.41,0.02
2004.11,19.31,7.50,3.62,17.66,6.16,3.44,21.31,9.41,2.62,15.04,5.10,4.36,23.63,11.04,0.96,19.90,7.40,0.22,19.49,8.94,2.35,16.45,7.07,1.21,23.37,11.35,1.04,20.08,8.52,2.01
2004.12,21.39,7.61,1.98,19.37,5.54,0.42,22.10,7.61,1.11,16.05,4.52,0.33,23.11,8.09,0.14,18.97,4.67,0.00,19.27,7.56,0.00,15.65,4.44,0.00,22.18,8.97,0.00,20.14,6.69,0.36
2004.13,20.54,6.32,2.11,17.82,4.39,1.72,20.50,6.24,1.15,15.47,3.58,0.45,21.73,6.21,0.36,17.60,3.54,0.94,20.43,6.21,1.21,15.94,4.41,0.51,23.66,8.80,1.01,19.53,5.58,0.96
2004.14,20.49,5.88,2.11,20.26,4.58,1.64,23.54,8.11,2.91,17.63,4.63,2.25,25.32,8.48,0.36,22.85,5.97,0.69,22.37,7.34,0.41,17.14,5.41,0.36,25.53,11.03,1.90,22.16,7.10,1.37
2004.15,16.67,5.67,10.21,16.47,4.59,7.97,19.27,7.01,7.80,14.27,4.32,5.82,20.77,7.04,7.24,19.67,5.79,4.42,19.09,5.92,3.21,14.95,4.81,1.73,22.23,8.53,1.22,18.55,6.14,5.43
2004.16,23.57,14.14,4.70,24.20,13.28,3.44,27.28,16.17,0.37,21.08,10.90,0.19,27.85,15.91,0.13,25.65,13.23,0.04,23.76,13.64,0.11,18.83,9.75,0.01,25.91,15.70,0.04,24.67,13.87,0.79
2004.17,24.43,12.55,4.11,22.42,11.16,3.39,24.92,13.05,3.73,20.98,9.77,3.27,24.56,13.18,6.90,22.94,10.88,10.58,21.88,11.21,9.04,17.19,8.78,9.19,25.08,14.62,18.63,23.02,11.92,8.06
2004.18,24.96,10.25,2.50,22.88,8.62,2.04,24.98,10.81,1.66,20.79,8.06,2.14,25.53,10.95,2.30,26.32,9.34,2.78,22.86,8.49,3.21,17.61,6.52,3.74,26.24,11.27,4.25,23.95,9.60,2.73
2004.19,27.10,17.67,11.25,25.39,15.36,11.33,27.36,18.03,14.65,24.65,14.10,5.80,27.51,17.88,17.60,27.85,16.79,5.20,23.74,14.66,29.28,19.05,11.58,10.43,27.32,18.65,14.42,25.98,16.39,13.00
2004.20,28.56,18.36,2.33,26.13,16.42,2.39,28.49,18.87,3.73,16.75,15.36,3.79,28.87,18.84,6.40,29.53,17.99,2.99,24.95,15.79,8.04,19.61,12.28,5.71,28.31,19.06,5.11,25.91,17.31,4.56
2004.21,29.91,21.06,1.63,27.01,18.60,2.10,30.00,20.92,1.51,27.33,18.45,1.14,30.56,20.65,2.06,31.18,19.77,1.50,26.58,17.27,0.26,20.79,12.81,0.04,30.11,20.48,0.51,28.67,19.25,1.28
2004.22,29.51,17.89,7.89,26.14,15.22,8.86,28.77,18.95,7.94,24.36,15.32,10.75,29.11,18.63,13.56,25.31,16.52,11.53,25.40,16.60,12.63,19.17,13.05,15.87,29.87,20.64,11.02,26.80,17.28,11.25
2004.23,31.08,20.59,1.33,28.09,17.48,1.18,31.15,20.79,0.74,26.07,16.53,4.10,31.47,20.64,3.32,28.48,17.55,2.80,27.18,17.65,3.98,21.24,13.09,2.14,31.19,21.18,3.90,28.87,18.69,2.82
2004.24,31.85,22.05,5.05,28.45,19.25,7.93,31.39,22.12,5.97,26.29,18.20,7.71,31.75,22.32,8.15,28.25,19.71,7.13,27.25,19.22,5.97,21.25,15.07,6.17,31.69,22.90,10.47,29.11,20.41,7.55
2004.25,28.93,19.90,12.40,25.95,17.95,14.58,28.98,20.77,14.68,24.13,17.14,9.69,29.10,21.22,8.49,26.54,18.72,8.57,25.45,18.11,10.78,20.21,14.27,10.90,30.99,21.59,12.83,27.13,19.20,11.07
2004.26,28.21,20.61,10.67,25.80,18.18,8.30,28.33,20.69,13.56,24.16,16.62,15.33,29.29,20.32,13.59,26.50,17.70,14.84,25.93,17.69,14.50,19.97,13.44,14.27,30.60,21.07,8.42,27.00,18.74,12.59
2004.27,31.34,21.14,6.49,29.04,18.49,5.66,32.05,21.64,2.49,26.85,16.76,6.02,32.15,21.68,2.96,29.23,18.41,3.10,27.43,18.23,3.31,21.58,13.71,3.74,32.18,21.97,4.47,29.58,19.45,4.20
2004.28,33.06,22.49,3.86,29.77,19.10,6.44,33.25,22.69,3.69,27.65,17.98,1.91,33.55,22.70,3.28,29.92,19.47,2.91,28.56,19.31,0.38,22.28,14.77,4.85,33.07,22.71,3.38,30.60,20.45,3.36
2004.29,31.75,20.03,0.96,28.51,17.27,1.06,31.67,20.37,1.26,26.27,16.53,0.83,32.13,20.95,1.07,28.89,17.33,0.49,27.63,18.03,1.91,21.45,13.81,0.42,32.76,21.83,2.41,29.48,18.80,1.18
2004.30,30.00,18.56,1.24,27.57,16.89,3.47,30.43,19.73,2.03,26.62,16.23,0.86,31.36,20.86,1.71,28.81,18.15,4.87,27.46,18.02,4.54,21.82,14.10,3.22,33.33,22.31,4.62,29.14,18.73,2.92
2004.31,32.04,18.99,0.88,28.57,16.40,0.94,32.08,19.41,1.69,27.02,16.08,1.23,32.77,20.81,2.36,28.97,17.89,1.21,32.97,20.88,2.71,21.85,13.62,1.92,33.32,22.25,1.89,30.25,18.77,1.66
2004.32,29.77,15.66,0.79,26.29,13.53,1.00,29.69,16.40,1.60,24.53,13.77,1.40,29.63,17.65,1.29,25.80,15.52,3.86,30.36,18.87,1.71,19.33,12.17,5.59,30.07,19.80,6.89,27.48,16.16,2.77
2004.33,30.47,15.47,3.71,27.24,13.64,2.80,30.10,16.25,2.56,25.14,12.85,1.97,30.15,16.65,4.47,26.80,13.05,2.47,30.96,16.50,2.32,20.02,10.35,2.27,31.02,18.24,3.02,28.20,15.00,2.96
2004.34,32.25,21.30,4.64,28.40,18.75,6.85,32.23,22.05,2.61,26.13,17.48,6.09,32.26,22.22,6.58,28.01,18.87,7.14,32.52,22.18,3.10,21.20,14.12,3.47,32.59,22.38,1.70,29.74,20.13,4.95
2004.35,30.00,18.54,2.40,26.54,16.81,2.93,30.19,19.03,4.05,24.94,15.45,3.38,30.39,19.25,5.13,27.64,17.18,5.23,26.75,17.33,3.07,20.90,13.53,3.90,31.22,21.04,6.54,28.04,17.86,4.35
2004.36,30.32,17.74,0.17,27.40,15.80,0.21,30.95,18.59,2.38,25.27,15.73,0.22,31.08,19.00,0.55,27.85,16.77,0.07,27.09,16.90,2.12,21.42,13.23,0.00,32.35,21.18,0.24,28.64,17.57,0.56
2004.37,30.62,18.37,0.50,26.71,16.20,6.83,31.26,19.13,0.32,24.59,15.16,11.19,31.28,19.53,0.19,26.33,17.26,6.55,27.42,16.95,2.90,20.26,13.54,5.92,30.96,21.43,6.32,28.11,17.85,4.71
2004.38,29.90,13.92,0.01,25.94,12.10,0.00,29.91,15.46,0.00,23.77,11.82,0.00,29.72,16.27,0.00,25.68,12.65,0.04,25.75,14.57,0.69,19.63,10.45,0.00,29.66,18.24,0.26,27.02,14.28,0.09
2004.39,28.44,12.62,0.06,25.07,10.32,0.00,29.17,13.79,0.00,23.60,10.68,0.00,29.38,14.61,0.00,26.19,12.35,0.04,25.91,13.41,0.03,20.21,10.52,0.00,30.75,18.30,0.00,26.95,13.29,0.01
2004.40,25.52,10.49,1.52,24.36,9.92,0.89,27.90,14.52,2.65,22.57,10.21,0.55,27.50,16.74,2.78,24.21,13.49,0.55,24.40,15.69,6.12,18.79,11.95,1.34,28.40,20.14,7.11,25.28,14.19,2.68
2004.41,21.16,11.20,7.26,18.30,10.32,7.84,22.36,12.07,9.56,17.88,10.18,7.91,23.15,12.80,14.92,20.47,10.68,8.48,20.65,11.37,10.96,15.88,8.29,7.93,25.10,14.00,8.76,20.96,11.48,9.68
2004.42,25.21,14.60,6.17,21.61,13.00,10.42,28.50,17.67,3.58,21.62,12.52,2.95,28.99,18.40,0.85,25.73,15.38,4.37,25.79,17.26,0.25,19.42,11.87,0.87,29.01,20.57,0.82,25.58,16.08,3.15
2004.43,28.46,17.49,4.43,25.39,15.23,4.79,28.83,18.29,3.16,23.71,14.70,5.16,29.13,18.97,1.38,25.68,16.15,2.77,25.57,16.62,2.41,19.43,12.30,0.36,28.96,19.35,0.44,26.52,16.89,2.67
2004.44,23.38,13.72,10.32,20.30,11.24,5.90,22.25,13.31,8.27,19.35,10.66,4.87,22.70,12.69,7.49,21.59,11.79,9.27,20.74,11.49,8.78,17.34,9.15,8.65,25.64,15.42,10.95,21.78,12.34,8.18
2004.45,19.97,7.08,1.25,17.68,6.66,0.81,20.38,8.22,0.91,16.70,6.98,1.43,21.28,8.99,0.67,18.32,7.24,3.71,18.90,7.71,1.11,14.30,5.86,3.11,22.25,10.72,8.12,19.21,7.98,2.54
2004.46,18.44,8.67,2.04,16.66,7.87,1.11,18.92,9.63,2.31,15.11,7.07,0.39,19.60,10.70,0.79,19.18,9.10,1.45,17.42,10.08,2.49,13.67,7.00,0.99,21.23,12.64,1.47,18.14,9.45,1.32
2004.47,17.60,9.56,16.34,15.28,6.96,14.33,17.94,9.38,16.88,15.02,7.20,18.37,19.25,10.55,17.45,19.31,9.44,12.27,17.60,9.37,12.69,13.63,7.21,10.29,22.31,12.33,7.55,17.96,9.35,14.16
2004.48,13.93,0.45,8.30,12.47,-0.25,8.58,15.32,1.31,5.03,13.24,0.63,8.01,16.76,2.61,4.29,16.25,0.65,5.30,15.72,2.94,3.88,11.79,1.76,5.18,18.51,5.73,4.08,15.26,1.96,5.74
2004.49,18.02,5.59,15.55,15.76,4.80,23.29,18.48,6.79,14.55,16.46,5.21,17.39,19.63,8.38,18.60,19.82,7.31,12.21,17.97,7.11,17.00,13.79,5.85,9.06,21.29,11.61,6.07,18.30,7.30,14.90
2004.50,10.52,-2.84,0.00,9.20,-3.64,0.00,10.96,-2.14,0.06,6.30,-2.76,0.00,12.91,-0.69,0.00,12.86,-2.25,0.00,12.71,0.12,0.12,9.09,-1.17,0.00,14.99,0.88,0.03,11.28,-1.50,0.02
2004.51,8.27,-5.34,7.69,6.12,-5.80,9.05,9.04,-4.12,4.48,8.63,-4.03,2.09,10.53,-2.08,2.06,10.04,-3.30,2.12,10.83,-1.13,2.73,7.66,-1.65,3.67,12.49,0.37,2.35,9.56,-2.84,3.65
2004.52,13.44,0.19,0.01,12.24,0.93,0.05,14.86,1.96,0.13,8.34,0.04,0.67,16.63,3.45,0.44,15.59,1.13,0.02,14.60,2.65,0.40,11.16,0.99,0.03,17.65,4.62,0.68,14.13,2.00,0.32
2005.01,13.48,7.06,9.33,15.77,7.74,8.33,18.18,9.79,6.76,16.01,7.41,5.45,19.91,11.23,5.70,20.85,10.11,4.69,18.65,10.83,4.27,14.81,8.13,4.32,22.20,13.95,2.37,18.32,9.94,5.47
2005.02,10.64,4.19,3.50,13.93,5.64,5.19,16.03,6.82,3.66,15.13,5.00,6.75,17.98,7.41,4.27,16.77,6.20,4.27,16.86,6.81,5.85,12.77,5.34,5.34,19.31,10.29,2.30,16.03,6.68,4.49
2005.03,7.07,-2.26,0.00,8.78,-3.61,0.00,11.03,-1.81,0.00,9.92,-2.26,0.00,12.56,-1.03,0.00,11.87,-1.46,0.01,12.02,1.11,0.00,9.54,-0.50,0.00,15.85,2.34,0.00,11.40,-0.98,0.00
2005.04,8.59,-1.27,1.77,9.87,-2.58,1.22,11.76,-1.28,2.02,11.94,-1.69,1.76,12.82,0.41,0.87,12.09,-0.91,2.25,13.35,1.38,1.30,9.79,0.11,1.87,15.88,3.22,1.75,12.16,-0.16,1.60
2005.05,7.14,1.67,2.84,6.73,1.39,3.75,8.57,3.21,4.97,7.64,1.80,5.26,9.52,4.45,8.35,9.33,3.76,11.29,9.15,4.15,8.96,7.05,3.35,11.57,14.13,6.35,17.26,9.17,3.55,8.68
2005.06,13.03,2.05,1.74,13.29,1.90,1.97,15.17,3.94,3.70,12.97,2.15,4.22,16.12,5.19,5.68,17.00,3.12,5.77,14.71,5.07,10.19,12.02,3.20,7.11,18.63,6.67,0.65,15.15,3.90,4.32
2005.07,15.29,3.40,1.37,14.93,2.86,2.09,17.13,5.23,1.31,14.43,3.68,2.18,18.27,6.52,2.76,18.32,4.78,3.45,17.37,6.79,3.91,12.89,4.26,1.63,20.95,9.21,1.83,17.02,5.45,2.32
2005.08,13.96,3.77,7.55,13.80,2.99,9.26,15.69,6.15,4.80,12.67,3.47,5.54,18.32,8.13,4.61,19.80,6.91,2.94,18.65,9.65,4.22,13.76,6.41,2.20,21.18,11.68,3.88,16.81,6.83,4.95
2005.09,12.83,0.78,1.00,12.44,-0.14,2.98,13.68,2.12,0.77,11.10,-0.20,2.83,15.12,3.94,0.57,14.35,1.62,0.91,12.00,2.72,2.55,9.76,2.18,2.74,16.58,5.02,3.00,13.50,2.22,1.88
2005.10,14.85,3.10,4.32,12.85,2.12,3.39,16.09,4.35,3.77,12.83,2.34,3.12,17.61,5.66,4.82,17.57,3.19,4.63,13.63,4.02,2.38,12.82,3.15,0.93,20.26,6.62,1.27,15.88,4.08,3.31
2005.11,15.46,2.88,1.07,13.59,2.20,0.90,16.21,3.73,1.86,13.23,3.11,2.51,17.08,4.97,4.39,15.88,5.01,3.97,12.89,4.09,5.21,11.31,4.31,3.80,18.59,7.83,6.45,15.36,4.48,3.56
2005.12,18.91,7.08,3.99,17.44,7.60,2.45,20.07,8.45,3.63,16.48,5.96,3.63,21.95,10.10,7.88,22.33,7.94,4.33,16.88,7.81,5.01,15.70,6.35,4.76,24.06,12.24,1.27,19.88,8.52,4.23
2005.13,19.65,7.57,4.65,19.51,6.91,5.20,22.13,9.03,3.72,18.98,8.03,5.03,22.38,9.77,5.20,20.50,8.27,14.77,18.77,8.37,9.72,15.65,6.80,20.16,23.83,11.39,24.66,20.62,8.74,10.51
2005.14,21.40,9.45,9.21,19.17,7.71,10.69,22.39,9.73,7.81,18.04,8.07,10.95,23.24,10.45,5.27,20.78,7.85,8.18,20.78,8.70,3.50,15.37,6.40,3.42,22.54,11.09,10.51,20.75,9.05,7.99
2005.15,22.75,10.23,7.37,20.74,9.08,4.48,23.17,10.59,9.55,19.59,8.94,7.27,24.02,10.96,6.24,22.26,9.51,10.43,21.02,8.63,4.53,16.74,7.14,6.54,24.93,12.09,6.97,22.09,9.94,7.12
2005.16,27.67,12.98,0.53,24.50,9.83,1.16,27.46,12.81,0.06,22.78,9.43,0.17,26.73,13.23,0.48,23.91,9.37,0.81,23.02,10.04,0.14,18.15,7.26,1.50,25.75,12.38,0.01,24.73,11.06,0.49
2005.17,21.35,7.16,5.23,18.15,5.65,4.22,22.52,8.40,5.57,17.91,5.92,4.68,22.83,9.42,6.73,19.89,6.84,7.41,20.89,8.42,3.24,15.40,6.01,7.47,24.15,11.33,9.30,20.70,7.95,6.23
2005.18,21.27,6.60,0.02,19.18,4.41,0.01,21.73,7.77,0.05,18.32,5.53,0.40,22.61,8.14,0.13,20.31,6.48,0.00,20.81,7.71,0.00,15.79,6.22,0.16,24.32,10.88,3.64,20.85,7.29,0.64
2005.19,29.16,15.51,2.22,26.72,13.10,0.77,29.61,16.64,1.75,24.37,11.84,0.95,29.57,16.16,0.96,25.98,12.45,0.22,25.13,13.46,1.22,19.63,10.02,0.39,28.21,16.29,0.43,26.86,14.18,0.92
2005.20,28.32,13.07,1.02,25.00,11.09,1.76,28.40,14.40,1.99,23.58,11.59,3.10,29.11,15.12,4.72,26.12,12.75,2.88,25.54,13.72,3.52,20.16,10.46,1.31,29.56,17.33,0.41,26.61,13.61,2.47
2005.21,30.20,15.64,0.61,26.76,12.52,0.45,30.40,16.65,1.91,24.98,12.71,0.18,30.72,16.96,1.25,27.11,13.60,0.25,26.13,13.90,3.22,21.05,11.09,0.65,31.61,18.84,0.10,28.13,15.03,0.84
2005.22,26.20,17.59,3.33,22.10,14.93,5.03,26.54,18.37,8.44,21.03,14.42,11.05,28.25,18.80,9.15,24.62,16.45,8.79,24.15,15.80,8.67,19.15,12.82,11.03,28.74,20.31,23.58,25.01,16.97,10.66
2005.23,32.30,20.78,4.30,28.49,18.14,4.74,31.78,20.94,4.23,26.18,16.74,4.39,31.66,20.56,6.06,27.55,17.82,4.88,26.50,17.19,9.83,21.14,13.61,4.19,30.33,21.40,5.96,28.82,18.89,5.39
2005.24,31.48,19.07,0.79,27.32,16.33,7.38,31.11,19.66,1.77,25.28,15.73,9.55,31.85,20.69,1.34,27.93,17.45,6.86,23.89,15.29,2.38,21.54,13.73,4.65,32.30,21.58,3.20,28.66,18.20,4.32
2005.25,31.95,17.86,0.00,28.59,15.39,0.12,32.03,18.99,0.00,25.92,15.15,0.00,32.08,18.88,0.00,28.14,15.64,0.07,23.72,13.73,0.08,21.64,12.61,0.05,32.09,19.90,1.23,29.03,16.88,0.21
2005.26,33.43,20.69,0.60,29.64,18.74,0.80,33.03,21.34,1.34,26.80,17.34,2.17,33.31,21.56,0.58,29.19,18.19,1.53,24.96,15.65,0.82,22.30,14.08,1.26,31.89,22.13,8.37,29.92,19.31,2.22
2005.27,32.92,20.85,2.83,29.32,18.32,7.77,32.01,21.43,4.53,26.36,17.30,5.19,33.02,21.51,3.10,28.31,18.01,6.35,24.11,15.54,3.17,21.40,13.83,10.02,31.66,21.54,19.64,29.38,19.14,7.31
2005.28,30.82,20.76,7.23,27.36,18.63,10.92,31.19,21.43,7.66,25.34,17.54,17.68,31.98,22.08,5.46,26.96,18.71,12.79,23.62,16.69,7.24,20.92,14.77,9.51,31.13,23.20,5.94,28.30,19.79,9.38
2005.29,33.15,22.49,2.69,29.95,20.08,4.10,33.17,22.54,3.90,27.57,18.44,2.25,33.74,22.75,2.67,29.74,19.70,3.97,28.94,19.30,5.76,22.26,15.01,3.98,32.61,23.50,4.13,30.59,20.78,3.56
2005.30,34.17,22.90,1.14,30.21,20.08,1.10,33.03,22.86,1.93,27.92,18.88,3.72,34.10,23.17,0.25,30.02,20.21,2.35,29.28,19.82,1.10,22.70,15.48,1.89,32.85,23.37,5.61,30.92,21.10,2.25
2005.31,34.24,21.10,0.44,30.17,18.33,1.10,33.01,21.30,0.95,26.89,17.34,2.67,32.99,21.13,2.90,28.13,18.36,4.46,28.16,18.21,3.17,21.03,14.43,6.70,30.99,21.93,8.71,29.88,19.43,3.66
2005.32,34.64,21.47,1.70,30.33,18.60,2.21,33.70,21.25,0.73,27.27,17.18,2.34,33.96,21.73,1.23,28.87,18.40,2.36,25.31,15.87,0.85,21.89,14.30,3.18,32.77,22.36,3.25,30.41,19.45,2.02
2005.33,36.38,23.28,0.23,32.37,20.35,1.81,35.86,22.64,0.17,29.63,18.53,1.55,35.59,22.75,2.53,31.07,19.59,1.33,26.57,16.55,2.10,23.33,15.05,0.97,34.09,23.16,1.17,32.22,20.63,1.45
2005.34,36.23,22.88,3.93,32.12,20.39,2.05,36.22,22.90,3.57,29.38,18.52,2.83,35.73,22.57,3.04,30.83,19.42,2.20,26.79,16.82,1.37,23.09,15.15,4.53,33.72,22.95,2.82,32.12,20.57,2.88
2005.35,31.53,19.64,13.41,28.06,17.25,17.89,32.27,20.92,15.03,26.32,16.37,17.32,32.54,20.85,15.83,28.82,17.62,22.85,22.33,14.41,7.98,21.89,14.42,23.53,27.94,19.60,13.70,28.48,18.27,16.48
2005.36,31.74,16.78,0.00,28.09,14.21,0.00,31.62,16.93,0.00,28.60,15.19,0.00,31.62,17.99,0.00,27.83,14.89,0.00,23.86,13.07,0.00,21.65,12.41,0.00,32.76,20.69,0.19,29.29,16.32,0.03
2005.37,32.21,18.29,1.19,29.16,15.97,3.50,32.54,19.09,2.30,29.80,16.77,1.65,32.49,19.57,4.24,28.43,15.28,0.79,24.82,14.37,1.35,22.33,12.03,0.24,33.39,20.07,0.00,30.12,17.32,1.86
2005.38,34.33,20.41,0.55,29.54,17.19,0.71,34.44,21.31,0.80,30.48,18.12,0.01,33.76,21.49,0.63,29.49,17.91,0.47,24.47,16.12,4.29,22.56,14.23,1.57,33.41,23.57,3.65,30.93,19.47,1.35
2005.39,29.23,16.69,10.76,25.53,14.12,9.81,29.04,17.66,16.97,23.38,14.76,10.73,29.96,19.28,11.90,26.65,16.82,11.63,23.37,14.97,8.16,21.58,13.72,2.26,32.50,22.20,1.33,27.36,17.21,9.30
2005.40,29.74,15.46,0.49,26.17,13.78,0.05,29.55,16.69,0.12,24.03,13.61,0.27,29.47,18.09,0.09,25.91,15.94,0.13,22.49,13.60,0.00,20.31,12.69,0.21,30.16,20.21,0.07,26.92,16.05,0.15
2005.41,24.64,10.54,0.22,20.72,9.38,0.14,25.13,10.97,0.13,20.42,8.87,0.00,26.41,11.78,0.00,23.80,9.78,0.00,20.62,9.22,0.00,18.94,8.64,0.00,29.34,14.82,0.00,23.92,10.77,0.04
2005.42,28.76,10.56,0.04,24.97,9.16,0.01,28.31,11.03,0.00,23.29,8.65,0.00,28.61,11.23,0.00,25.30,8.26,0.00,21.84,8.05,0.00,19.87,7.10,0.00,29.37,12.15,0.00,26.08,9.85,0.00
2005.43,17.77,1.67,0.00,15.01,0.68,0.00,18.35,2.03,0.00,14.74,0.97,0.00,18.90,2.72,0.00,16.85,1.26,0.00,14.67,2.05,0.00,13.40,2.11,0.00,21.69,5.49,0.00,17.26,2.28,0.00
2005.44,22.22,5.33,0.74,19.98,3.69,0.25,22.91,5.73,0.91,18.32,2.99,0.14,23.52,6.53,0.06,20.79,4.33,0.48,17.86,4.54,0.18,15.88,3.99,0.51,24.34,9.14,1.37,21.12,5.39,0.50
2005.45,25.91,9.93,0.89,22.87,8.07,1.20,26.41,10.50,0.07,21.72,7.49,0.17,27.10,11.05,0.06,23.90,8.45,0.22,20.54,9.77,0.18,18.24,7.42,0.18,26.72,12.55,0.62,24.22,9.68,0.38
2005.46,19.22,4.17,7.15,15.82,3.68,7.59,18.56,5.34,6.96,15.46,3.25,7.37,19.73,6.50,5.67,17.45,4.84,2.78,15.13,4.94,5.27,14.02,3.87,1.71,22.98,7.52,0.41,18.07,5.13,4.88
2005.47,15.75,0.86,0.23,13.75,0.31,0.38,16.81,2.73,1.12,12.66,0.88,1.35,17.78,3.31,1.10,15.76,1.81,2.11,15.35,3.52,0.55,12.24,2.24,1.59,21.25,6.08,1.73,16.13,2.58,1.21
2005.48,15.22,1.12,3.40,13.02,0.54,4.11,15.98,2.81,2.71,12.98,0.72,2.36,18.12,3.90,3.43,15.26,2.33,4.35,14.20,3.27,3.58,12.88,3.07,6.25,20.06,6.97,4.88,15.76,2.96,3.84
2005.49,8.75,-3.54,2.46,7.78,-3.77,4.67,10.12,-2.20,4.19,8.97,-2.33,4.76,12.04,-0.93,2.89,11.95,-0.83,3.75,10.07,0.73,4.78,9.59,0.62,7.31,15.53,4.09,7.26,10.96,-0.74,4.60
2005.50,11.36,-1.81,4.97,9.31,-1.92,7.01,12.30,0.01,8.39,9.28,-1.30,7.98,13.49,0.26,11.04,11.91,-0.53,8.49,10.90,0.97,8.76,9.18,0.66,5.12,15.78,3.41,6.26,11.87,0.08,7.90
2005.51,8.83,-3.73,0.98,7.76,-3.95,1.06,9.81,-2.57,0.57,8.06,-3.22,0.36,11.09,-1.73,0.66,10.77,-2.49,0.52,9.07,-0.66,0.38,8.03,-0.62,0.24,14.22,1.66,0.94,10.11,-1.83,0.65
2005.52,15.02,1.52,1.53,13.21,1.45,3.84,16.56,2.52,2.31,13.28,0.83,4.56,18.37,3.96,1.30,16.10,1.39,3.49,14.67,3.58,1.14,11.97,1.83,2.47,19.85,6.19,0.35,15.94,2.78,2.32
2006.01,16.83,2.85,0.02,14.32,1.73,0.03,17.56,3.72,0.01,14.31,2.19,0.15,19.49,4.99,0.06,16.72,3.06,0.05,15.02,4.10,0.00,13.12,3.29,0.01,19.64,6.91,0.20,16.78,3.85,0.07
2006.02,17.10,2.36,5.63,14.99,1.97,6.79,17.87,3.46,5.84,15.14,1.76,5.41,19.54,4.63,3.69,17.41,2.94,3.32,14.52,3.44,2.30,13.34,2.33,2.18,20.02,7.68,1.99,17.14,3.67,4.06
2006.03,14.02,2.28,8.49,12.70,2.06,8.77,15.09,3.64,9.59,12.24,2.12,8.19,16.60,5.05,5.85,15.07,2.91,6.37,13.14,3.99,5.49,11.35,2.48,5.17,18.22,6.33,6.81,14.70,3.67,7.12
2006.04,13.15,1.36,11.54,11.75,0.83,9.03,14.12,3.02,10.30,12.43,2.75,6.37,16.03,4.53,7.38,15.97,4.55,5.28,13.16,3.99,6.72,12.51,4.00,2.84,19.71,8.89,0.62,14.80,4.11,6.35
2006.05,15.91,2.82,10.07,13.86,2.04,10.69,16.90,4.06,12.89,13.94,2.21,11.91,18.55,4.10,11.32,16.89,2.67,10.52,15.34,3.79,11.13,13.85,3.30,6.81,20.89,7.36,4.63,16.67,3.74,9.95
2006.06,9.60,-2.36,5.23,7.79,-2.86,4.76,10.39,-1.46,6.51,8.33,-1.72,8.03,13.40,-0.66,6.60,11.79,-1.31,7.43,11.37,-0.06,6.74,10.16,0.04,7.20,16.65,2.38,3.81,11.49,-0.77,6.25
2006.07,12.40,-1.22,2.44,10.63,-2.00,1.55,13.05,0.35,1.54,10.65,-0.12,0.98,15.35,1.52,0.28,13.60,1.35,0.24,11.82,1.84,0.73,10.54,1.67,0.16,16.74,4.89,0.34,13.19,1.14,0.81
2006.08,7.13,-2.42,3.18,7.66,-1.32,2.92,8.96,1.08,9.62,8.02,0.87,11.41,12.09,3.42,10.85,11.98,3.47,7.77,11.38,4.01,7.92,10.34,3.57,5.56,17.66,8.41,3.80,11.07,2.74,7.40
2006.09,18.16,3.18,0.39,16.48,2.33,0.28,18.70,4.22,2.11,15.29,2.99,4.44,19.91,5.05,2.37,18.19,3.16,3.05,15.76,4.77,1.62,13.73,2.96,6.31,21.18,6.90,2.13,17.92,4.14,2.54
2006.10,21.90,5.19,4.03,19.38,4.19,4.49,23.27,7.32,3.76,18.43,4.80,4.87,24.89,8.43,4.72,22.08,6.07,4.09,19.10,7.09,4.08,16.53,5.92,1.74,24.02,12.23,0.07,21.58,7.14,3.56
2006.11,20.33,7.03,0.55,19.50,6.68,0.25,22.52,8.85,1.04,18.09,7.09,0.81,22.66,10.09,0.84,20.11,7.71,2.28,17.44,8.62,0.59,15.40,7.44,2.24,23.74,12.62,0.63,20.46,8.76,1.01
