Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,D10.Tmax,D10.Tmin,D10.prcp,D11.Tmax,D11.Tmin,D11.prcp,D12.Tmax,D12.Tmin,D12.prcp,D13.Tmax,D13.Tmin,D13.prcp,TN.Tmax,TN.Tmin,TN.prcp
2003.50,11.83,-0.53,3.09,10.18,-1.01,2.13,10.11,-0.35,2.70,9.64,-1.28,2.71,9.18,-1.12,2.44,9.62,-1.84,3.86,8.82,-2.09,3.02,8.78,-2.34,4.94,7.81,-1.10,5.36,9.11,-2.53,2.54,8.56,-2.50,3.10,8.71,-3.35,1.68,8.46,-1.98,1.94,9.25,-1.81,3.15
2003.51,9.83,-0.91,0.63,7.89,-1.97,1.42,8.13,-2.30,0.85,6.65,-2.31,2.69,5.90,-2.06,2.88,7.60,-2.49,2.51,6.58,-2.13,4.16,7.11,-2.23,3.65,6.44,-1.26,4.40,7.73,-1.43,3.74,6.29,-2.82,3.59,5.71,-2.75,4.03,4.92,-2.48,2.73,6.87,-2.28,3.04
2003.52,12.49,-0.61,2.84,11.11,-1.64,3.67,11.71,-1.71,4.04,9.57,-2.87,2.71,9.17,-3.02,1.95,10.43,-3.57,3.38,9.12,-3.92,2.95,9.13,-4.30,1.78,8.14,-3.78,1.80,8.64,-4.77,1.96,8.65,-4.35,1.80,7.82,-7.28,2.03,7.47,-5.95,1.75,9.49,-3.62,2.60
2003.53,16.61,4.11,4.83,15.77,3.25,3.86,16.39,4.72,4.43,15.74,2.11,5.24,14.56,1.57,5.17,15.54,1.10,3.64,15.42,0.60,4.42,14.26,0.54,2.96,13.89,2.09,2.60,14.03,-2.21,1.96,13.83,0.09,1.90,15.19,-2.15,1.75,13.48,-1.43,1.54,15.10,1.13,3.76
2004.01,7.53,-0.97,1.94,7.46,-2.18,1.90,6.70,-2.41,1.49,6.39,-3.00,2.52,5.97,-3.38,1.24,6.30,-2.72,3.29,5.52,-3.14,4.33,6.49,-2.12,4.41,6.24,-1.04,3.19,8.26,0.01,4.40,6.48,-2.57,4.25,6.82,-3.39,3.90,6.28,-3.07,5.81,6.43,-2.65,3.30
2004.02,13.15,0.53,0.57,11.65,-1.62,0.28,12.02,-1.74,0.52,10.77,-4.03,0.74,10.48,-2.70,0.15,11.18,-3.04,0.54,10.38,-4.63,0.56,10.26,-4.04,0.08,9.58,-1.96,0.17,9.53,-5.23,0.00,9.17,-4.69,0.51,8.36,-6.35,0.45,8.15,-5.98,0.20,10.43,-3.78,0.46
2004.03,8.04,-3.97,2.29,6.73,-5.25,2.42,6.50,-4.40,2.50,5.62,-6.36,3.30,5.41,-5.82,3.02,7.14,-5.69,3.36,5.50,-6.45,3.32,6.64,-5.70,2.07,6.80,-4.30,2.12,5.54,-5.47,2.93,5.32,-6.26,2.29,5.38,-6.59,2.07,4.41,-6.47,1.96,6.04,-5.94,2.81
2004.04,10.26,-2.60,8.40,9.52,-4.51,6.44,9.08,-4.09,6.01,7.97,-5.92,4.93,7.40,-6.11,5.33,9.30,-4.25,4.33,7.45,-5.18,4.01,6.65,-3.92,5.65,6.09,-2.65,8.32,9.91,-3.96,3.66,6.53,-4.68,3.26,5.58,-5.87,2.50,5.02,-4.68,3.40,7.75,-4.89,4.73
2004.05,8.02,-1.71,12.20,7.68,-2.46,11.05,7.17,-2.21,11.07,7.42,-3.84,14.01,7.28,-2.93,16.04,8.43,-2.71,20.31,8.47,-2.61,18.35,8.58,-1.90,15.97,6.88,-2.26,12.64,8.79,-0.63,9.99,8.68,-2.20,10.39,9.14,-2.37,7.34,8.60,-1.89,7.94,8.12,-2.68,14.51
2004.06,6.96,-1.93,2.92,6.71,-2.94,1.74,6.84,-2.49,1.50,6.89,-3.22,1.00,6.46,-3.10,1.35,7.93,-1.94,2.11,6.95,-2.32,0.95,7.41,-1.42,2.05,6.50,-0.65,2.17,7.30,-0.94,1.76,7.02,-1.54,1.61,6.11,-2.05,1.17,6.39,-1.80,0.50,7.03,-2.27,1.51
2004.07,13.22,0.16,1.44,12.12,-1.46,0.99,12.63,-1.11,0.03,11.31,-2.49,0.28,10.54,-1.15,0.02,10.81,-2.07,2.69,9.91,-2.40,1.78,9.37,-1.16,3.22,9.22,0.64,2.86,9.93,-1.80,2.90,9.59,-1.58,2.43,9.01,-2.68,3.29,8.40,-2.55,3.36,10.48,-1.86,1.77
2004.08,13.20,1.95,1.43,12.87,0.28,1.51,12.90,0.07,0.60,11.28,-1.23,0.94,10.52,-0.24,0.38,11.38,0.05,1.81,11.20,-1.06,1.43,10.17,0.25,1.17,9.46,0.71,0.61,9.79,-0.77,0.99,10.14,-1.04,1.69,10.76,-3.08,1.83,10.83,-2.21,1.17,11.06,-0.64,1.30
2004.09,20.23,10.19,6.12,19.51,8.94,7.26,19.80,9.52,5.11,19.11,8.14,9.78,18.47,9.01,9.60,20.14,8.81,12.43,19.43,7.66,11.20,19.38,8.87,11.44,18.14,9.04,10.29,20.31,6.66,9.79,19.07,7.05,9.30,20.53,5.66,5.07,20.91,6.40,6.61,19.45,8.13,9.83
2004.10,15.51,2.87,0.01,14.70,1.09,0.03,14.40,0.76,0.02,13.48,-0.27,0.03,13.46,0.25,0.01,14.71,-0.26,0.11,12.96,-1.14,0.69,14.32,-0.31,0.14,14.37,1.48,0.00,14.79,0.09,0.40,12.94,-0.69,1.13,12.01,-1.29,1.82,12.54,-0.09,2.14,13.72,-0.23,0.40
2004.11,19.22,7.43,2.79,18.18,5.00,1.77,18.41,5.91,1.16,17.38,4.17,3.04,16.91,5.90,2.54,18.48,5.07,2.95,16.79,4.44,3.90,17.61,5.92,5.05,18.01,5.99,2.53,17.04,5.00,6.57,16.53,4.76,4.62,16.52,3.63,3.06,16.03,4.00,2.93,17.42,4.88,3.45
2004.12,21.09,8.67,2.98,20.46,7.19,2.17,20.24,7.23,1.73,19.07,4.85,1.88,18.07,5.16,1.34,19.71,4.21,0.51,18.11,3.50,2.02,17.99,3.17,0.32,18.38,4.54,0.12,18.17,2.70,1.16,17.69,2.23,0.87,16.87,-0.05,0.52,17.46,1.26,0.24,18.69,4.04,1.27
2004.13,19.58,6.98,1.46,18.40,5.24,2.18,17.76,5.05,1.62,17.29,5.37,3.18,18.15,6.21,3.44,17.75,4.59,3.08,17.30,5.15,4.26,18.02,5.73,4.72,18.34,6.67,4.13,18.41,7.71,2.69,16.84,6.13,3.53,15.71,4.84,6.56,16.40,6.88,8.35,17.52,5.49,3.65
2004.14,21.71,7.09,1.03,21.16,4.57,0.27,21.35,4.45,0.15,20.23,3.78,0.15,19.48,5.20,0.09,20.87,3.92,0.21,19.57,2.77,0.20,19.83,3.62,0.01,20.08,5.41,0.00,20.40,3.41,0.00,19.06,2.97,0.09,17.91,1.48,0.00,18.14,3.17,0.00,19.98,3.67,0.15
2004.15,18.57,6.77,7.58,18.16,5.21,6.99,18.28,4.87,8.30,16.90,4.91,8.49,16.32,4.74,8.79,16.90,4.55,9.49,16.50,4.43,9.87,17.15,4.58,6.94,16.96,6.61,4.00,17.23,5.73,6.21,17.58,4.69,7.67,18.18,4.05,6.92,18.73,4.89,10.12,17.17,4.79,8.20
2004.16,25.39,16.09,17.32,25.24,15.27,14.70,25.40,16.02,18.13,24.98,14.07,10.69,24.44,14.02,12.12,26.36,13.35,4.03,25.89,12.41,2.20,26.01,12.35,1.34,26.09,13.83,1.10,26.91,11.36,0.07,26.11,11.98,0.69,26.25,9.76,0.26,26.65,11.34,1.46,25.70,13.15,5.96
2004.17,23.90,12.93,3.85,23.87,11.65,3.44,23.78,11.86,5.63,23.84,10.32,2.31,23.27,11.22,2.62,23.88,9.54,3.47,23.01,9.33,3.76,22.50,9.88,2.52,22.73,10.75,1.89,23.80,9.03,3.00,22.38,8.65,3.47,23.07,8.83,6.43,23.11,8.67,4.84,23.31,9.95,3.27
2004.18,25.21,11.75,2.44,24.53,10.58,2.99,24.36,10.69,2.03,23.76,8.86,4.03,23.19,9.93,4.33,24.01,7.84,3.17,23.09,7.06,3.07,22.92,6.98,4.05,22.38,9.22,3.78,23.33,8.50,4.29,22.87,7.38,3.68,22.68,7.20,1.68,21.98,7.72,2.15,23.45,8.27,3.47
2004.19,26.78,17.97,9.40,27.27,16.80,8.48,27.08,17.25,10.09,27.73,16.50,9.35,27.46,17.16,10.12,27.89,16.23,9.76,27.29,15.35,3.15,27.22,15.08,1.77,27.29,16.38,0.66,28.97,14.66,0.77,27.38,14.50,2.20,27.91,13.09,2.29,28.68,14.28,0.70,27.56,15.77,6.05
2004.20,29.17,18.88,1.54,28.01,18.21,0.99,28.73,18.80,0.23,28.10,17.56,1.30,28.19,18.08,2.09,28.78,17.23,1.29,28.21,16.33,2.89,27.54,16.09,2.30,27.03,17.09,3.19,29.37,17.06,3.46,28.06,15.89,1.75,27.76,14.89,2.68,28.53,16.09,1.51,28.16,16.93,1.84
2004.21,29.95,21.77,0.71,29.39,20.48,0.79,29.24,21.07,0.41,28.78,19.63,2.51,28.65,20.33,0.48,29.17,19.31,1.32,28.25,18.22,4.44,28.18,18.20,1.60,28.20,18.90,0.58,29.94,19.73,6.10,28.29,16.88,4.98,27.83,15.79,6.69,28.73,17.18,4.20,28.67,18.83,2.74
2004.22,29.53,17.98,7.44,28.28,16.40,7.33,28.39,16.66,10.14,27.61,15.57,8.78,28.33,17.35,8.44,27.84,16.14,8.70,26.78,14.76,10.14,26.76,15.22,6.20,26.49,15.86,7.44,27.87,16.10,8.49,26.54,14.61,7.42,25.68,13.79,7.92,26.42,14.69,7.53,27.32,15.54,8.26
2004.23,31.38,21.61,1.09,30.18,19.42,1.07,30.56,20.18,0.36,29.87,18.50,1.72,30.27,19.33,2.33,30.26,18.36,2.33,28.92,17.58,2.04,28.45,17.39,0.81,27.88,18.08,0.59,29.06,15.56,0.00,28.26,16.53,1.51,27.42,15.28,2.27,28.33,16.18,1.04,29.33,17.94,1.63
2004.24,31.63,22.50,5.22,31.10,21.10,8.21,31.43,21.73,4.29,30.34,20.67,6.30,30.22,20.68,4.83,30.36,20.58,7.42,29.55,19.85,7.39,29.64,20.20,5.60,29.26,20.48,3.80,30.89,21.04,7.70,29.60,19.45,7.01,28.99,18.54,5.85,29.54,19.52,6.55,30.08,20.31,6.57
2004.25,28.15,19.89,8.08,27.91,18.53,5.64,28.22,19.01,4.30,27.68,17.86,3.29,27.49,18.76,1.52,27.31,18.98,14.99,26.91,18.03,8.46,27.12,19.07,15.67,27.26,19.24,9.16,27.30,19.53,12.44,26.19,18.04,12.20,25.79,16.85,10.40,26.30,17.88,7.41,27.19,18.37,8.96
2004.26,28.69,21.07,2.95,28.28,19.76,3.74,28.55,20.16,3.90,27.67,17.78,3.76,27.76,18.50,2.42,27.43,18.84,6.87,26.86,17.32,2.19,25.85,18.27,10.09,25.65,18.61,11.38,27.63,18.26,0.44,26.05,17.09,2.40,26.43,15.89,2.39,26.97,17.09,0.03,27.10,18.06,4.44
2004.27,32.15,21.83,3.04,31.53,20.66,4.81,32.20,21.29,3.52,30.85,19.67,4.01,30.85,20.46,4.42,30.99,19.64,7.13,29.19,18.05,7.65,29.77,18.44,6.18,30.09,18.83,2.43,30.39,19.53,5.06,29.79,18.22,3.87,29.17,17.12,1.23,29.90,18.49,1.30,30.38,19.16,5.01
2004.28,32.87,23.34,3.86,32.04,21.24,2.66,32.35,22.11,1.74,30.72,19.38,3.84,30.20,20.35,3.90,31.12,19.41,5.79,29.70,17.93,3.34,29.73,18.04,5.17,29.75,19.63,2.78,30.87,18.99,2.10,29.52,17.72,3.60,28.56,16.31,4.83,30.30,17.92,1.55,30.38,18.97,4.03
2004.29,31.96,20.89,3.40,31.04,19.32,0.64,31.76,19.43,2.25,30.46,18.67,0.29,30.09,19.22,0.01,30.54,18.10,0.18,29.21,16.90,1.33,29.27,16.97,1.06,29.25,17.57,0.24,29.60,17.70,0.80,28.91,16.71,2.63,28.16,15.14,1.57,28.96,16.80,1.38,29.87,17.81,0.96
2004.30,29.16,18.78,1.61,28.49,17.58,5.63,28.47,17.79,4.24,28.56,17.43,5.70,28.33,18.26,4.88,29.37,17.97,4.82,27.95,17.31,7.92,28.45,17.92,10.24,28.53,18.20,8.20,29.69,18.26,19.44,28.24,18.13,9.44,28.22,17.58,9.84,28.89,18.15,13.62,28.55,17.77,7.32
2004.31,30.72,19.59,2.52,30.31,17.74,1.10,30.55,17.73,1.67,29.68,17.17,5.21,29.39,17.74,8.27,29.97,16.98,1.43,28.58,16.53,3.28,29.02,16.99,3.73,29.41,18.69,2.47,29.04,17.77,4.69,28.40,16.83,3.86,28.04,15.33,3.19,28.96,16.50,2.13,29.30,17.07,3.63
2004.32,28.46,16.04,0.10,28.18,14.20,0.87,28.47,14.12,0.19,26.90,13.73,1.43,26.74,14.28,0.60,26.93,13.56,2.73,25.59,12.87,2.32,25.56,13.74,3.22,25.69,14.54,4.17,25.16,14.20,1.09,24.88,13.77,2.52,25.12,12.79,2.35,26.88,14.39,4.39,26.33,13.70,2.06
2004.33,30.49,16.87,2.78,29.53,14.89,5.49,30.13,15.19,7.08,28.55,14.51,4.74,27.90,15.07,4.25,28.19,14.67,6.79,27.35,14.23,2.54,27.49,14.85,3.37,27.15,16.59,2.37,27.47,15.79,1.89,27.37,15.91,2.04,27.41,14.84,1.15,28.02,15.96,1.21,28.07,14.92,3.96
2004.34,32.05,21.73,3.55,30.40,20.43,7.31,30.51,20.60,6.83,29.09,19.07,3.43,28.86,19.42,2.52,29.12,19.25,6.55,28.74,18.56,2.24,28.05,18.35,2.50,27.65,19.06,2.24,27.61,17.56,8.86,27.92,18.08,3.61,28.39,16.18,2.00,29.34,17.36,0.80,28.87,18.83,3.93
2004.35,29.39,18.97,4.29,28.57,17.95,2.87,28.89,17.66,0.48,27.83,18.21,3.45,27.24,18.71,5.05,27.90,18.65,3.73,27.38,17.91,3.33,27.17,18.39,2.67,27.07,18.89,1.72,28.70,17.57,1.70,27.44,17.88,2.54,27.59,16.48,4.02,28.02,17.84,3.25,27.72,18.13,3.25
2004.36,29.79,18.10,0.87,29.11,16.79,0.21,29.57,16.62,0.00,28.05,16.94,0.26,27.93,17.35,0.00,28.22,16.97,0.77,26.49,16.64,4.83,26.19,16.96,6.83,25.61,17.67,6.93,0.00,0.00,0.00,26.16,16.53,8.48,25.93,15.22,6.44,26.36,16.57,4.70,27.37,16.81,3.21
2004.37,30.31,18.98,1.04,29.07,17.46,2.51,29.13,17.53,2.30,27.96,16.73,8.08,26.89,17.26,7.02,28.06,16.78,12.74,26.46,15.18,14.16,25.78,15.45,22.43,25.29,15.94,31.83,0.00,0.00,0.00,25.31,14.59,14.08,25.68,13.83,10.07,26.22,15.25,9.10,27.09,16.08,11.85
2004.38,28.98,14.60,0.00,27.84,12.59,0.01,28.04,13.07,0.01,27.71,11.55,0.00,27.22,12.42,0.00,27.63,11.01,0.00,26.87,10.72,0.00,26.08,10.59,0.02,24.80,12.39,0.00,0.00,0.00,0.00,26.30,10.88,0.08,26.31,8.17,0.00,26.64,10.42,0.00,27.09,11.21,0.01
2004.39,27.20,12.62,0.00,26.43,10.78,0.77,26.79,10.56,0.10,25.46,11.26,0.64,25.15,12.32,0.82,25.57,11.06,0.04,24.43,11.81,0.50,24.81,12.44,0.40,24.45,13.81,0.01,21.70,8.05,0.00,24.47,12.98,1.69,24.53,12.64,5.16,25.30,13.75,5.30,25.11,11.77,0.91
2004.40,26.34,11.49,0.45,25.29,9.03,0.17,25.52,9.45,0.00,24.61,8.18,0.14,24.51,8.48,0.00,25.06,8.46,0.09,23.86,8.00,0.31,23.67,9.28,0.59,23.36,11.22,0.42,19.84,5.54,0.11,23.08,9.09,0.14,23.29,7.66,0.14,23.65,9.18,0.01,24.18,8.59,0.21
2004.41,19.25,11.50,6.65,19.62,10.62,7.07,19.47,11.01,11.83,20.10,11.04,5.04,20.49,11.93,6.75,18.75,10.07,5.88,19.64,10.28,5.30,19.36,10.78,4.75,18.30,11.13,4.47,15.94,7.37,3.59,19.22,10.32,3.72,19.83,8.69,2.95,19.89,9.89,3.63,19.48,10.50,5.23
2004.42,24.11,14.31,9.11,22.45,12.53,10.00,22.35,13.20,12.50,20.63,11.41,9.54,20.32,12.13,9.07,19.10,10.87,14.37,21.40,11.54,7.14,20.57,10.84,8.73,19.75,12.56,7.60,17.07,3.35,4.53,20.80,10.44,5.50,20.81,8.63,2.29,20.58,10.12,4.02,20.65,11.08,8.80
2004.43,27.60,17.32,2.69,26.61,16.02,8.87,26.90,16.41,3.71,24.58,15.08,3.57,24.16,14.87,3.47,25.55,14.96,4.61,24.39,13.20,2.13,23.90,13.47,0.81,24.20,13.75,0.73,20.73,9.44,4.96,23.50,13.11,2.20,22.82,11.03,4.88,22.70,11.13,3.40,24.50,14.11,3.48
2004.44,21.08,11.96,12.39,21.25,11.04,10.78,20.74,10.87,9.77,21.64,10.91,3.35,21.62,10.77,1.82,22.29,11.69,4.23,21.57,10.63,3.35,21.31,12.39,9.08,20.82,11.88,7.83,19.69,8.51,4.10,21.36,10.90,6.17,21.99,9.53,3.89,22.47,10.69,4.26,21.56,11.06,5.39
2004.45,19.15,7.65,2.44,18.89,6.19,2.47,18.35,6.61,2.67,17.63,4.90,3.04,17.03,5.93,2.52,18.07,5.42,3.72,17.33,4.44,4.78,17.10,4.37,5.30,15.87,5.66,3.56,13.57,0.63,3.91,16.33,3.37,4.85,16.58,1.37,2.79,16.29,3.08,3.25,17.35,4.63,3.75
2004.46,18.03,9.13,3.40,18.05,8.13,2.05,17.94,8.71,2.60,16.50,5.86,0.67,16.18,5.80,0.61,17.57,5.63,0.50,16.52,4.86,0.70,16.43,4.04,0.73,15.06,5.71,0.74,13.73,0.39,0.26,16.39,4.50,0.49,16.50,3.34,0.16,16.12,4.90,0.10,16.69,5.35,0.78
2004.47,16.65,8.71,8.95,16.25,7.33,9.49,15.86,7.48,8.82,14.94,6.29,6.79,14.48,5.89,7.13,15.01,5.98,10.56,14.64,5.62,6.56,14.09,6.26,16.72,13.20,6.72,12.78,11.66,2.79,9.50,14.05,4.94,9.62,14.44,4.58,7.55,15.13,5.04,6.65,14.70,5.95,9.28
2004.48,12.80,0.69,7.76,12.01,-0.13,8.08,11.84,-0.45,7.90,11.77,0.16,10.50,11.55,0.63,9.33,12.64,0.43,13.90,11.61,0.12,11.89,12.38,0.48,6.64,12.46,1.65,5.04,8.89,-3.43,6.17,11.25,-0.04,5.65,11.38,-1.50,2.88,11.56,-1.04,2.60,11.84,0.07,9.09
2004.49,16.74,6.26,8.19,15.57,5.02,10.02,15.14,4.90,8.97,15.00,4.64,13.36,14.64,4.73,12.84,15.48,4.35,21.68,14.90,4.23,16.32,14.60,3.93,25.98,13.35,5.33,24.90,11.50,0.31,19.33,14.46,3.95,16.71,14.54,2.97,9.84,13.70,3.70,9.72,14.86,4.28,16.42
2004.50,10.19,-2.60,0.00,8.63,-3.42,0.00,8.81,-3.86,0.00,7.43,-4.23,0.11,6.98,-4.23,0.13,8.36,-4.08,0.03,6.76,-4.48,0.25,7.82,-4.04,0.18,6.19,-2.61,0.00,3.74,-6.60,0.11,6.16,-3.83,0.58,5.93,-5.23,0.33,5.87,-4.28,0.18,7.31,-4.14,0.18
2004.51,6.11,-5.89,6.72,4.61,-7.33,6.98,4.13,-7.29,7.67,4.17,-7.72,7.19,3.47,-7.46,6.62,5.98,-6.59,9.11,5.05,-7.39,4.10,5.53,-6.46,3.55,4.68,-5.82,4.18,2.94,-10.00,2.29,5.61,-7.51,2.24,5.26,-8.48,1.33,5.62,-8.02,0.60,4.95,-7.31,5.46
2004.52,13.65,2.37,0.26,11.32,0.74,0.76,11.86,1.38,0.28,10.06,-0.51,0.33,10.08,-1.11,0.01,12.14,-0.17,1.05,10.96,-1.11,0.38,11.09,-1.20,0.02,10.84,-0.61,0.00,6.43,-6.66,0.00,10.06,-1.84,0.01,9.99,-3.27,0.01,9.84,-3.68,0.00,10.72,-0.94,0.35
2005.01,15.39,8.23,12.40,15.63,8.30,9.32,14.96,8.57,8.90,14.86,7.76,8.80,15.50,8.48,9.21,16.86,7.26,8.77,16.14,7.46,7.78,16.91,7.56,5.84,16.77,7.89,4.25,14.30,2.87,5.23,16.07,6.19,4.86,16.75,5.27,1.83,15.98,6.28,2.94,15.94,7.29,7.36
2005.02,14.73,5.65,4.28,13.88,5.50,4.30,13.96,5.68,4.98,13.57,5.87,5.44,13.61,5.73,5.45,14.34,5.87,5.39,14.25,5.43,6.77,15.48,5.17,3.96,14.85,5.55,2.84,12.06,0.16,2.59,14.69,3.95,5.40,16.40,1.79,4.35,14.95,2.64,3.79,14.34,5.08,5.13
2005.03,8.39,-3.40,0.00,7.13,-4.82,0.00,7.15,-4.65,0.00,5.91,-6.21,0.08,6.36,-6.42,0.02,7.17,-5.90,0.01,5.24,-6.53,0.11,6.74,-5.80,0.04,5.98,-4.59,0.00,2.79,-8.41,0.00,4.97,-6.64,0.09,3.70,-7.10,0.80,3.16,-6.26,0.28,5.95,-6.10,0.10
2005.04,9.84,-1.36,2.03,9.15,-3.04,1.57,9.50,-2.14,1.91,7.89,-3.88,2.58,7.80,-3.54,3.21,8.74,-3.24,2.30,7.42,-4.99,3.07,8.22,-4.59,1.32,6.66,-2.78,0.92,4.29,-8.81,0.70,6.83,-5.88,1.52,6.28,-7.62,1.90,5.10,-6.69,2.36,7.78,-4.41,2.16
2005.05,7.63,1.53,2.31,6.65,0.79,2.13,6.87,1.22,1.72,6.64,0.28,1.87,6.47,0.47,2.39,7.70,0.77,2.60,6.76,0.50,3.08,7.16,0.72,3.49,6.27,0.67,4.38,4.54,-3.57,3.64,7.00,-0.23,3.15,7.08,-1.95,2.91,6.94,-0.92,2.05,6.90,0.25,2.67
2005.06,13.05,2.63,2.21,12.20,2.03,1.93,11.96,2.08,1.18,12.58,0.64,2.03,12.42,0.76,2.38,13.59,1.04,1.98,12.85,0.19,1.46,12.24,0.66,0.81,11.04,1.21,0.39,8.17,-3.43,1.69,11.81,-0.44,1.19,12.10,-1.46,0.82,11.54,-0.38,0.44,12.43,0.49,1.59
2005.07,16.52,5.20,1.42,16.11,3.88,1.96,16.30,3.17,1.74,14.72,1.42,3.32,14.18,1.77,3.11,14.92,1.43,3.69,13.33,0.23,4.62,13.20,1.53,4.15,11.72,2.77,4.77,8.89,-3.10,3.30,11.47,-0.15,3.68,10.92,-1.22,2.67,11.56,-0.65,3.46,13.72,1.18,3.49
2005.08,13.74,3.93,5.30,12.56,2.56,7.08,12.28,2.38,7.49,11.23,1.62,6.90,11.30,1.59,6.37,13.38,2.59,9.20,12.56,1.93,7.16,12.63,2.01,7.74,13.33,2.74,9.89,9.67,-1.50,5.89,12.95,1.02,5.78,12.15,0.74,3.05,11.46,0.64,2.67,12.31,1.80,6.97
2005.09,14.32,2.12,1.85,13.11,-0.12,1.78,13.10,0.02,1.46,11.26,-1.88,2.08,11.40,-1.23,2.51,11.87,-2.70,1.91,9.49,-3.18,2.18,10.48,-2.95,3.03,8.83,-1.00,2.31,7.23,-6.67,1.57,8.78,-3.68,2.74,7.86,-5.60,4.12,7.97,-3.59,4.16,10.62,-2.51,2.37
2005.10,15.29,3.23,2.56,13.92,0.90,1.93,14.44,0.95,1.80,12.48,-1.16,1.72,12.98,-0.41,0.80,12.94,-0.28,2.36,11.23,-2.43,1.61,11.84,-1.37,2.30,11.88,-0.14,3.80,9.06,-4.60,2.10,11.57,-2.08,2.80,11.19,-3.48,3.68,11.02,-1.29,2.90,12.26,-1.18,2.14
2005.11,15.02,2.86,1.57,13.67,1.25,1.15,13.73,1.43,0.83,12.79,-0.13,1.14,12.71,0.76,1.35,12.56,0.80,1.88,11.76,-0.80,1.34,12.21,0.71,2.24,12.94,2.12,0.93,9.91,-3.03,2.36,11.95,-0.53,2.65,11.58,-2.57,2.54,11.21,-1.10,1.64,12.44,0.05,1.69
2005.12,19.81,7.69,3.64,18.50,6.95,2.91,18.84,7.34,2.24,16.85,4.87,2.59,16.93,6.21,3.77,18.27,6.84,2.31,17.20,4.58,1.69,17.64,5.97,2.45,17.71,6.50,2.16,15.24,1.04,2.47,18.24,4.51,1.82,17.76,3.27,2.17,17.37,3.55,1.77,17.61,5.38,2.39
2005.13,20.10,8.90,6.66,19.21,7.48,8.80,19.58,7.36,13.15,17.98,6.49,9.64,17.67,6.90,11.95,19.60,6.25,9.13,19.21,5.96,9.06,20.45,6.44,10.64,20.40,7.79,10.38,18.19,4.21,11.61,20.05,6.24,9.82,20.41,6.29,5.54,20.13,5.80,7.20,19.25,6.48,9.51
2005.14,21.52,10.44,7.30,21.08,9.20,7.95,21.03,9.28,7.75,21.23,8.46,6.88,21.17,8.98,6.85,21.46,7.89,8.51,21.43,7.10,4.52,21.44,7.75,5.33,21.09,8.60,6.67,17.93,3.03,1.79,21.87,7.59,2.22,21.96,6.50,3.30,21.95,8.17,2.47,21.35,7.94,5.84
2005.15,22.87,11.26,6.94,22.34,10.02,3.96,22.30,10.03,6.00,23.21,9.62,1.14,23.11,10.00,0.89,23.03,9.35,1.57,22.72,8.56,1.86,22.68,9.07,1.03,21.96,9.58,0.87,19.20,4.69,3.56,21.50,8.00,3.66,21.60,5.02,3.69,20.85,6.85,3.93,22.54,8.90,2.19
2005.16,27.43,13.32,0.70,26.85,11.22,3.07,26.75,11.33,1.20,25.86,10.26,3.04,25.94,10.96,2.35,25.68,9.52,3.34,24.35,8.85,2.56,24.17,7.85,2.32,23.44,9.16,0.92,25.09,8.26,2.69,23.74,7.77,2.34,23.64,4.77,6.05,23.89,7.27,2.88,25.11,9.20,2.85
2005.17,19.84,7.61,4.97,17.82,5.99,8.01,18.27,5.82,7.62,15.84,4.67,9.84,15.76,4.73,10.94,16.77,4.09,6.59,15.10,3.61,8.33,16.33,3.26,4.32,15.87,4.20,5.20,15.87,4.39,6.39,15.15,3.08,6.52,14.80,1.70,7.39,14.55,3.24,7.65,16.05,4.09,7.63
2005.18,21.40,6.37,0.00,20.02,4.89,0.00,20.39,4.06,0.00,19.17,3.90,0.09,19.11,4.91,0.01,19.98,4.16,0.01,17.70,2.89,0.15,18.46,4.05,0.54,17.54,5.64,0.89,18.41,5.06,2.54,17.71,3.97,1.50,17.76,3.49,0.76,17.76,4.97,1.13,18.82,4.07,0.41
2005.19,29.55,17.09,2.95,29.00,15.17,1.21,29.30,15.93,1.16,28.86,13.68,0.65,28.76,14.45,0.29,28.73,13.04,1.83,28.01,12.34,0.74,27.68,12.07,1.28,26.49,13.85,2.21,27.76,11.97,0.19,27.01,12.10,1.28,26.99,10.16,2.63,26.83,11.29,4.34,28.20,13.06,1.23
2005.20,27.62,13.72,0.09,26.69,12.16,0.80,26.79,12.41,0.39,25.47,10.24,2.91,24.93,11.28,2.76,25.73,10.78,2.05,24.30,9.96,6.58,25.04,10.43,4.95,24.36,11.74,3.42,25.71,11.67,10.49,24.17,10.44,9.24,24.04,9.78,7.16,24.10,11.08,3.10,25.17,10.68,4.37
2005.21,29.78,16.05,0.07,27.79,13.39,0.03,28.11,13.50,0.00,25.51,11.46,0.01,25.47,13.13,0.00,25.98,11.20,0.16,23.97,10.49,0.03,24.83,10.55,0.18,24.44,12.18,0.18,25.07,11.27,0.14,23.67,10.49,0.28,23.02,8.84,1.04,23.94,10.38,0.41,25.19,11.30,0.15
